%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1546977679260634827,244282,1546977679259918013,,-27.6267457929,-9.93322719011,-1.72150955596,-7.64897788009,-2.00128404317,1.91034386027
1546977679268322048,244283,1546977679267766222,,-28.9470973263,-10.469156729,-2.12775920608,-8.11238846667,-2.16630456843,1.98582571222
1546977679276280338,244284,1546977679275775567,,-28.596482586,-10.8827632311,-2.4123722091,-8.1067549542,-2.13681769697,1.94062296343
1546977679284916618,244285,1546977679283947943,,-27.915521858,-10.2158420272,-2.09351007862,-7.9264062769,-2.11555618419,1.89671885839
1546977679292338977,244286,1546977679291808733,,-27.6985862384,-10.2219986499,-2.08310348363,-7.88849026974,-2.08876271714,1.87940402114
1546977679300297494,244287,1546977679299772525,,-28.095320171,-10.5038383369,-1.76093405702,-7.86845841641,-2.08443985521,1.91667524768
1546977679308211577,244288,1546977679307757626,,-28.6411966624,-10.6477719174,-2.25581455737,-8.08062944936,-2.1415266675,1.97595055394
1546977679316481102,244289,1546977679315825010,,-29.072212432,-10.551865984,-2.4711083356,-8.16805863729,-2.14923863306,1.98175842359
1546977679324322003,244290,1546977679323831990,,-28.8303608383,-10.6812742674,-2.18705865897,-8.05808200323,-2.13088945429,1.97343115348
1546977679332293285,244291,1546977679331789716,,-27.6797037229,-10.4865084578,-1.97423265776,-7.96768443915,-2.14028636816,1.86757097935
1546977679339861383,244292,1546977679339583764,,-29.1911487028,-10.8953750241,-2.62251496824,-8.25943439415,-2.19481855418,1.99930558523
1546977679348107778,244293,1546977679347670818,,-29.1850513919,-10.8301383059,-2.49896437286,-8.2154871484,-2.16154237887,1.99184791793
1546977679355885114,244294,1546977679355605917,,-27.5707008388,-10.2184676667,-1.86226354772,-7.81377751345,-2.09536978649,1.88303007913
1546977679364149837,244295,1546977679363702173,,-29.3396539847,-10.6624437753,-2.7822189686,-8.32561620624,-2.19620407736,1.99692210364
1546977679371788833,244296,1546977679371577943,,-28.0934214787,-10.2662956634,-1.9485555912,-7.89685501432,-2.10283834103,1.91438366575
1546977679380340221,244297,1546977679379723529,,-28.0795862772,-10.4921069989,-2.08768507423,-7.94851285777,-2.12024570544,1.88836595322
1546977679387838372,244298,1546977679387607173,,-29.1130007766,-10.8847211972,-2.60444992285,-8.13434547123,-2.1297570886,1.98688903699
1546977679396452652,244299,1546977679395799372,,-28.3046110205,-10.4186953869,-2.1226424125,-8.03740865839,-2.13989491753,1.93175104725
1546977679404289235,244300,1546977679403797087,,-28.471516812,-10.4871175439,-2.13375946521,-8.03585805019,-2.13985035135,1.94130663362
1546977679412689569,244301,1546977679411898053,,-29.0384150457,-10.8029115131,-2.45575697895,-8.26731573722,-2.20648658337,1.97231618169
1546977679420311016,244302,1546977679419813936,,-28.5901167373,-10.3743971669,-2.41588873737,-8.0841264698,-2.13153921464,1.94752653004
1546977679428311327,244303,1546977679427797900,,-29.3243989152,-10.9776117104,-2.72556486879,-8.32845410069,-2.23382406094,2.02559536062
1546977679436266000,244304,1546977679435765977,,-28.3011385119,-10.6121751578,-2.1144635632,-7.96358782446,-2.11092780946,1.9491659848
1546977679444662234,244305,1546977679443929712,,-29.4634270302,-10.7035472968,-2.68049271903,-8.15829985589,-2.11196513907,2.0366467164
1546977679452081423,244306,1546977679451691808,,-29.0624708374,-10.804436368,-2.43981558578,-8.24346673099,-2.19498089021,1.976430171
1546977679460200995,244307,1546977679459756848,,-28.7443838065,-10.6421677663,-2.10934935998,-8.05042190766,-2.14503741094,1.97061963175
1546977679467902719,244308,1546977679467645809,,-27.4034007165,-9.96213509787,-1.5484366079,-7.61880476165,-2.02363044337,1.8832155434
1546977679476433073,244309,1546977679475789640,,-28.2387162906,-10.5904077677,-2.24575059385,-8.041992058,-2.1458950315,1.91470354561
1546977679483896449,244310,1546977679483627902,,-29.2935605783,-10.947395414,-2.60551750255,-8.32235523627,-2.22705817485,2.00142592274
1546977679491931623,244311,1546977679491633495,,-28.4857436518,-10.5097925211,-2.19313816388,-7.85913886099,-2.02098259645,1.96559825026
1546977679499855413,244312,1546977679499609350,,-28.5144950445,-10.5583588143,-2.461546006,-8.14371698044,-2.17824119099,1.95307299122
1546977679508287168,244313,1546977679507779894,,-29.1602447556,-10.772023275,-2.38920788695,-8.16024444123,-2.15328494855,2.00826881989
1546977679515892734,244314,1546977679515632222,,-29.2437354169,-11.0245106713,-2.68072334842,-8.3047477393,-2.2114407832,1.99261304263
1546977679523831841,244315,1546977679523605715,,-28.9535535378,-10.7305373527,-2.70499860603,-8.21568957622,-2.17130097582,1.95174075894
1546977679531853604,244316,1546977679531622602,,-28.1090972631,-10.4788529041,-1.84089100893,-7.92497247613,-2.12018793665,1.89966727136
1546977679540345614,244317,1546977679539785704,,-28.2302739426,-10.5517538877,-2.34810524444,-7.97357361721,-2.12273444138,1.9269413992
1546977679547835228,244318,1546977679547615890,,-28.6183582976,-10.6100135664,-2.28743784674,-8.06502424023,-2.12135016532,1.9561612287
1546977679556152041,244319,1546977679555753143,,-28.8864588914,-11.1024052221,-2.42448441927,-8.19383248629,-2.16585977836,1.97914713184
1546977679563889101,244320,1546977679563676236,,-29.0416960902,-11.044060204,-2.6554838086,-8.28163480703,-2.19959636517,1.97333296015
1546977679572261302,244321,1546977679571731577,,-28.9944808244,-10.8759239074,-2.45320518922,-8.06989607643,-2.07143055651,1.99526081725
1546977679580229628,244322,1546977679579784345,,-28.4911096073,-10.5556765074,-2.24525455309,-8.09300591034,-2.14977492648,1.95017558508
1546977679587890025,244323,1546977679587632486,,-29.1143449824,-10.7670894103,-2.42160786625,-8.23037835667,-2.19092912654,1.97122090977
1546977679595921916,244324,1546977679595652974,,-28.9153030637,-10.6152835443,-2.39322121297,-8.16092428744,-2.16317088922,1.98509355603
1546977679604140795,244325,1546977679603824811,,-28.5743333901,-10.563206907,-2.33809158915,-8.13865627246,-2.15653639617,1.96395237255
1546977679612074335,244326,1546977679611754588,,-28.7307558859,-10.8868179453,-2.47301654409,-8.18975367224,-2.1793000655,1.9371315923
1546977679619850192,244327,1546977679619626689,,-28.4763239008,-10.3159349447,-2.20934598019,-8.02004504599,-2.14137081423,1.94583071427
1546977679628292922,244328,1546977679627802538,,-28.9317674914,-10.8356207832,-2.43787144779,-8.10518448771,-2.11639196998,1.96802692168
1546977679635958495,244329,1546977679635675134,,-29.0541846419,-10.5793409372,-2.47141288958,-8.19393407272,-2.16728888242,1.99808305015
1546977679644280854,244330,1546977679643760572,,-28.8711780423,-10.8831381294,-2.4568596813,-8.20519062995,-2.1791065945,1.96704206269
1546977679651981781,244331,1546977679651634735,,-29.2851154342,-10.6311595787,-2.75669597228,-8.17689168219,-2.15243450021,1.99690281947
1546977679660001281,244332,1546977679659684390,,-29.2032223934,-10.7275221123,-2.61025296099,-8.37084530257,-2.25400520068,1.97401212646
1546977679668323026,244333,1546977679667701374,,-28.943993037,-10.7036881686,-2.56737746414,-8.22641800206,-2.1804397931,1.98849484407
1546977679675968803,244334,1546977679675615087,,-28.6558751391,-10.6267998832,-2.41017664647,-8.12040049591,-2.16262108893,1.95820954528
1546977679684117971,244335,1546977679683761816,,-28.359888654,-10.2829888724,-1.91556884858,-7.8508270002,-2.05039661879,1.96311459923
1546977679691951099,244336,1546977679691605021,,-28.1999915307,-10.5572431229,-2.21165571476,-7.93338118078,-2.0974695255,1.94826245512
1546977679700166023,244337,1546977679699718888,,-29.3545782604,-11.0606233573,-2.59096336019,-8.32290637164,-2.21737616793,2.00295734242
1546977679708009289,244338,1546977679707710154,,-29.0616830569,-10.903799646,-2.62823554374,-8.22064106048,-2.14666144865,1.96948316094
1546977679716003387,244339,1546977679715661814,,-28.2746478168,-10.6892731382,-2.25603475268,-7.88240832839,-2.05349952831,1.97425331096
1546977679724038124,244340,1546977679723707076,,-28.8496793919,-10.6172077526,-2.12789372779,-8.02348863254,-2.10611419659,1.97177250362
1546977679732383656,244341,1546977679731836887,,-29.3354756065,-10.9432978283,-2.65591076373,-8.35551758257,-2.21897038041,1.98202461376
1546977679740100987,244342,1546977679739703946,,-29.3872521864,-10.6787790498,-2.51029330054,-8.14418539666,-2.12976355265,2.05887771334
1546977679747996712,244343,1546977679747649759,,-28.8701607216,-10.7236171008,-2.7635528999,-8.25107459931,-2.21250704332,1.96643964063
1546977679756133384,244344,1546977679755754398,,-28.5841739847,-10.5881811252,-2.39856117124,-8.13722209381,-2.15729952913,1.98669691165
1546977679764244573,244345,1546977679763803765,,-28.154869286,-10.5847853851,-2.15104019882,-7.97277387134,-2.12321992106,1.92951955877
1546977679772030715,244346,1546977679771697406,,-29.2212208755,-10.8178940272,-2.63611400551,-8.23316712701,-2.17208437659,2.00440915135
1546977679779973194,244347,1546977679779654400,,-29.1469815314,-10.6234104719,-2.3892616204,-8.1347892167,-2.151819392,2.00083366155
1546977679788178997,244348,1546977679787714226,,-29.0076508701,-10.6258218236,-2.32626003513,-8.12641350288,-2.1599460934,2.00059179548
1546977679796286945,244349,1546977679795671456,,-27.4408613857,-10.0213122308,-1.64918796398,-7.81549536692,-2.09621634848,1.89865206118
1546977679804069636,244350,1546977679803741076,,-28.8799944258,-10.7431365049,-2.28262930426,-8.08859316571,-2.12772079799,1.96173044402
1546977679812188387,244351,1546977679811705891,,-28.98857888,-10.9503817114,-2.49980130821,-8.26442596324,-2.21036661462,1.96668129841
1546977679820255990,244352,1546977679819763688,,-28.1076737155,-10.4159501891,-2.10592599433,-7.81490598329,-2.0245090151,1.9512694562
1546977679828336148,244353,1546977679827775825,,-27.6688471778,-10.336833326,-1.81752076124,-7.81640800692,-2.05952782282,1.88989043115
1546977679836505587,244354,1546977679835884614,,-28.897134447,-10.8103985822,-2.55058587229,-8.19997548197,-2.16720978531,1.96948590216
1546977679844201439,244355,1546977679843778374,,-28.0479273789,-10.2614094157,-1.98175116466,-7.89479654012,-2.09148551593,1.90697349743
1546977679852376156,244356,1546977679851817217,,-28.3894449048,-10.5375004695,-2.16554237008,-8.04726575936,-2.13761542672,1.9357642093
1546977679860024478,244357,1546977679859763638,,-28.0989658691,-10.3548493595,-2.06065159364,-7.88122784549,-2.06263778523,1.94169749458
1546977679868153465,244358,1546977679867726860,,-28.393542776,-10.6999747707,-2.24497164555,-8.00440815642,-2.0890168662,1.93616149804
1546977679875825425,244359,1546977679875619225,,-28.5186397566,-10.5129024577,-2.32163714615,-8.13736867596,-2.1767232893,1.94186777099
1546977679883771089,244360,1546977679883594615,,-28.590466012,-10.4457509172,-2.30462483389,-8.05193556083,-2.1230068452,1.95097171386
1546977679892280140,244361,1546977679891693033,,-28.050905361,-10.4607775056,-1.96765491611,-7.90604261333,-2.08870383317,1.8944756835
1546977679899830291,244362,1546977679899629709,,-29.132261422,-10.6693590775,-2.68789570972,-8.21765268929,-2.16162573181,1.98042686858
1546977679907798213,244363,1546977679907608190,,-28.9447064916,-10.7379534675,-2.39523333091,-8.196418157,-2.17181939761,1.97620311488
1546977679915928893,244364,1546977679915645623,,-29.6900652445,-11.108922306,-2.88361613773,-8.43143247796,-2.23457602612,2.02364874829
1546977679923907294,244365,1546977679923580951,,-28.3473004916,-10.2835663433,-2.07761561042,-8.05317328413,-2.14403889215,1.93073857138
1546977679932059940,244366,1546977679931704693,,-28.8315859252,-10.7237362958,-2.55483691125,-8.2504336073,-2.18029781254,1.95834228361
1546977679940145425,244367,1546977679939705918,,-29.1778690453,-10.9141129955,-2.38863522912,-8.14611347231,-2.12800674207,1.98978552386
1546977679948460555,244368,1546977679947790138,,-28.843531435,-10.5535613923,-2.31482691053,-8.13791840819,-2.16717124511,1.96414545517
1546977679956265620,244369,1546977679955757783,,-29.7518940405,-10.9195123991,-2.61485006556,-8.38289193955,-2.23743766389,2.01647775455
1546977679964454645,244370,1546977679963864012,,-27.5745976232,-10.4190162457,-1.69043962638,-7.71152011366,-2.02186073368,1.89939199602
1546977679972044334,244371,1546977679971647364,,-28.4062863672,-10.5842821797,-2.13226595859,-8.0094195252,-2.12127581239,1.92150571855
1546977679980076920,244372,1546977679979688816,,-27.9853471911,-10.0766971526,-2.03167092655,-7.83252619467,-2.04971386862,1.9314918796
1546977679988303361,244373,1546977679987778983,,-28.9621532906,-10.4138670232,-2.29706001914,-8.10203603892,-2.1475225939,1.97978302984
1546977679996096705,244374,1546977679995648576,,-28.7752934314,-10.5229730073,-2.21972130269,-8.05612817038,-2.13531036998,1.96094208164
1546977680004060119,244375,1546977680003629781,,-28.7521415995,-10.4125276795,-2.36423589317,-8.03644591819,-2.09860002413,1.9669374603
1546977680012077592,244376,1546977680011703758,,-28.7116990774,-10.674061603,-2.34979867468,-8.15029613905,-2.16518558404,1.9810982728
1546977680020385551,244377,1546977680019783377,,-27.9688218012,-10.0976221756,-1.87778517604,-7.85184783308,-2.07024496742,1.92100721455
1546977680028107480,244378,1546977680027740452,,-27.9913875424,-10.3442476452,-1.98288906337,-7.85847172447,-2.06661371563,1.92392370173
1546977680036023264,244379,1546977680035677967,,-28.787571853,-10.7298530633,-2.50566982383,-8.25211519821,-2.21216363235,1.94731540157
1546977680044116037,244380,1546977680043729596,,-27.9682195558,-10.6767753053,-1.99998817195,-7.92874194532,-2.07772361098,1.88634437653
1546977680052419126,244381,1546977680051839581,,-28.688865045,-10.5627686779,-2.57228404463,-8.18425108554,-2.16195398855,1.92921603691
1546977680060227707,244382,1546977680059757023,,-28.6957583061,-10.4715946167,-2.06514073595,-8.03912818848,-2.1464366061,1.96355965525
1546977680068111002,244383,1546977680067695878,,-28.3683679874,-10.6773806892,-2.11615826924,-8.06148723933,-2.16187060045,1.93906832992
1546977680076145332,244384,1546977680075709474,,-28.4328205334,-10.4726760163,-2.16717989874,-7.99700184592,-2.10311730382,1.93834099414
1546977680084249664,244385,1546977680083763744,,-27.7678052101,-9.98618188382,-1.83360322515,-7.78080602448,-2.04641331584,1.92005232228
1546977680092366799,244386,1546977680091762240,,-29.7099402321,-10.9463525562,-2.8661146676,-8.40792469768,-2.23990070199,2.02843219412
1546977680100074715,244387,1546977680099663873,,-29.2826823831,-10.8936638485,-2.71488731319,-8.30521619504,-2.20200696466,2.01876187146
1546977680108223561,244388,1546977680107756698,,-27.5330369039,-10.2037567229,-1.7390189891,-7.64797537787,-1.97944315867,1.91018839266
1546977680116057799,244389,1546977680115636961,,-28.8786873593,-10.6698906466,-2.31744151757,-8.10032041661,-2.12591347165,1.95868051228
1546977680124294646,244390,1546977680123816879,,-28.6964477922,-10.5322530517,-2.34880674355,-8.02579900378,-2.09589199963,1.97053161627
1546977680132056582,244391,1546977680131704682,,-28.7780566423,-10.4798368166,-2.08259060721,-8.00415495212,-2.10186373166,2.0063816147
1546977680140298757,244392,1546977680139820581,,-29.6130865073,-10.8522846061,-2.74234326517,-8.31477673957,-2.18916515276,2.01380643583
1546977680148234842,244393,1546977680147758123,,-28.917392718,-10.6136475153,-2.47006866481,-8.19167988671,-2.18062824162,1.95680277387
1546977680156201819,244394,1546977680155748453,,-28.459610647,-10.5440467228,-2.19308654027,-7.99552662921,-2.11378293475,1.94754868426
1546977680164170936,244395,1546977680163755282,,-28.6028424618,-10.664543598,-2.19614765677,-8.12094481276,-2.16781313706,1.96236176507
1546977680172107313,244396,1546977680171690094,,-29.1054900755,-10.5577949589,-2.36916131417,-8.08501828033,-2.13842887965,1.98685891452
1546977680180346801,244397,1546977680179719012,,-28.703818938,-10.7251309598,-2.33240380552,-8.09964323128,-2.13606547972,1.96165717136
1546977680188247746,244398,1546977680187792522,,-29.2317392286,-10.9087563736,-2.5872268744,-8.24450831452,-2.19456585259,1.97325217943
1546977680196146480,244399,1546977680195708355,,-29.392815954,-10.9117914745,-2.47736658445,-8.20349416717,-2.16478278478,2.00559462604
1546977680204076026,244400,1546977680203697831,,-29.2847866018,-10.9245519974,-2.62206143962,-8.33187542294,-2.22879606159,1.97890291965
1546977680212085233,244401,1546977680211736690,,-28.7888591248,-10.4518454851,-2.40093686476,-8.09990079088,-2.11617837279,1.98963531126
1546977680220132484,244402,1546977680219707227,,-28.0515691695,-10.3857299826,-2.07854857743,-7.94032021242,-2.09823655001,1.92112887102
1546977680228118708,244403,1546977680227708483,,-28.6604546427,-10.5097887253,-2.38179370352,-8.15962054039,-2.17717641402,1.94207653947
1546977680236176995,244404,1546977680235707425,,-29.0447539269,-10.7020419795,-2.34291214032,-8.13909532615,-2.14808217445,2.01006575122
1546977680244022708,244405,1546977680243714040,,-28.4511267292,-10.6315853623,-2.16041473246,-7.98455769637,-2.11630409756,1.94371686391
1546977680252072219,244406,1546977680251720934,,-28.7361809476,-10.7496915234,-2.30093102278,-8.0883274142,-2.13839107321,1.9594638529
1546977680260042513,244407,1546977680259680136,,-29.0020925779,-10.8362468428,-2.15467541598,-8.0820989058,-2.12590714774,1.95252960642
1546977680268071941,244408,1546977680267657880,,-29.0423123159,-10.6332382377,-2.53314333969,-8.22960796093,-2.19254776703,2.00487637604
1546977680276860989,244409,1546977680275963408,,-28.2039826643,-10.1769792095,-1.99333906406,-7.78314984639,-2.03194548767,1.93981742568
1546977680284283633,244410,1546977680283822507,,-29.4395011868,-10.673541901,-2.55345813129,-8.26273284908,-2.21675902074,2.01240099273
1546977680292148483,244411,1546977680291702171,,-28.5560794017,-10.6268504758,-2.39942986336,-8.10928261788,-2.13785729811,1.93692061722
1546977680300173928,244412,1546977680299733047,,-28.8304816621,-10.8145807627,-2.43789609988,-8.18035139944,-2.18315925671,1.95475548758
1546977680308571507,244413,1546977680307892330,,-28.2455426389,-10.3771240261,-2.10579559012,-7.94900155425,-2.09985766764,1.90498762546
1546977680316211264,244414,1546977680315783429,,-29.2062452203,-10.7762518812,-2.35339210402,-8.19655074378,-2.18806207313,1.98675700287
1546977680323914446,244415,1546977680323615278,,-28.9145580953,-10.5840528546,-2.48685524898,-8.10393318519,-2.11601990911,1.96722354908
1546977680332149892,244416,1546977680331789627,,-28.4384257727,-10.537295096,-2.13302841923,-7.98568618997,-2.10587935997,1.94597838553
1546977680340516607,244417,1546977680339830381,,-27.6312948544,-10.4290275645,-1.95650094855,-7.83233165838,-2.06822567926,1.87786614531
1546977680348710744,244418,1546977680347898698,,-28.7457208564,-10.4944270534,-2.25532873213,-8.05677932172,-2.12532625662,1.99415408836
1546977680356255594,244419,1546977680355779239,,-28.8128104918,-10.5275010014,-2.4260634475,-8.1072950418,-2.1323357141,1.96667182105
1546977680364290676,244420,1546977680363747675,,-28.5158811402,-10.3294378439,-2.02163786673,-7.9164285896,-2.08761214874,1.94890111462
1546977680372765888,244421,1546977680371884233,,-28.8740536758,-10.7169556712,-2.45391217424,-8.0810629577,-2.11006024806,1.96918740466
1546977680380425939,244422,1546977680379830758,,-28.4381681595,-10.500419855,-2.14897735952,-8.0489550458,-2.14349308075,1.95865639158
1546977680388101063,244423,1546977680387709599,,-27.5420014171,-10.1886362201,-1.97270543167,-7.83058377875,-2.09389018635,1.85918362195
1546977680396151677,244424,1546977680395763682,,-27.3011652354,-9.93206180732,-1.63262095143,-7.60147477764,-1.98712065676,1.87360703403
1546977680404396794,244425,1546977680403824254,,-29.1239683111,-10.9581582731,-2.56061077748,-8.27275825902,-2.20217616204,1.96272708183
1546977680412088009,244426,1546977680411729721,,-29.5603922134,-11.1127047814,-2.58225082323,-8.23279215907,-2.1610460141,1.99609580687
1546977680420154693,244427,1546977680419740727,,-27.6113407536,-10.1769957224,-1.6969480806,-7.83454052705,-2.08494380271,1.87773426121
1546977680428094981,244428,1546977680427733385,,-29.2311535115,-10.6654786703,-2.38888836393,-8.23410563798,-2.20380538801,2.00278930492
1546977680436416710,244429,1546977680435816484,,-28.5190111881,-10.6204755061,-2.11755403535,-8.13825435124,-2.19887957781,1.96145750093
1546977680444237199,244430,1546977680443850892,,-28.9674536883,-10.7121495913,-2.62506916508,-8.1082044381,-2.10115945308,1.96083135041
1546977680452252437,244431,1546977680451714818,,-29.7420877864,-11.1012013523,-2.69477266735,-8.40276839781,-2.23238923501,2.00804278479
1546977680460074071,244432,1546977680459706534,,-29.143036779,-10.8537321487,-2.59529371717,-8.33493028918,-2.23496164932,1.97536763855
1546977680468360905,244433,1546977680467823081,,-29.1830351738,-10.7635655913,-2.68825145493,-8.26796875051,-2.18057959342,1.98667940128
1546977680476091854,244434,1546977680475687824,,-28.4789128276,-10.444113886,-2.38183738754,-8.03370029111,-2.12295414984,1.92902945482
1546977680484143543,244435,1546977680483739127,,-28.7956554195,-10.639508197,-2.15119188769,-8.17180758719,-2.16475360351,1.95203315692
1546977680492148369,244436,1546977680491740931,,-28.8988280948,-10.7107705117,-2.12695017671,-8.12375181414,-2.15883412145,1.97737413692
1546977680500857334,244437,1546977680499886000,,-28.590574822,-10.7238131677,-2.33506408353,-8.0885824866,-2.14376930165,1.96791656763
1546977680508350400,244438,1546977680507988532,,-28.1526818937,-10.371325633,-2.24815848235,-7.9651713364,-2.08746222455,1.88820776427
1546977680515874977,244439,1546977680515653533,,-29.5466853185,-10.9496895543,-2.82005383817,-8.33379591989,-2.19797291627,1.99340120599
1546977680523897013,244440,1546977680523655280,,-27.3619239044,-10.2121532418,-1.77336401641,-7.73335718453,-2.04313401106,1.90119538254
1546977680531919735,244441,1546977680531657144,,-29.2728569464,-10.9412214028,-2.62235842272,-8.29894478146,-2.20579460142,2.02828258578
1546977680539879657,244442,1546977680539604992,,-28.0159242504,-10.179729513,-1.96499769699,-7.77066172159,-2.02779008025,1.9009688346
1546977680547816170,244443,1546977680547595788,,-29.6700705201,-11.0405624203,-2.61740833125,-8.35772406479,-2.22048083718,2.01497796948
1546977680555840380,244444,1546977680555622032,,-29.3909312813,-10.7726993551,-2.62067374867,-8.16048982621,-2.11182654494,2.0260214353
1546977680563858326,244445,1546977680563635993,,-28.2737850041,-10.2395562472,-1.76074556608,-7.871025471,-2.08634312109,1.9607675003
1546977680571888078,244446,1546977680571638014,,-28.3235821475,-10.7468860397,-2.19340678038,-8.00641613055,-2.12122477143,1.93465570507
1546977680580232078,244447,1546977680579759227,,-27.9087735867,-10.1862390248,-1.79960002963,-7.79510814429,-2.03462540883,1.93484182621
1546977680588217479,244448,1546977680587792088,,-28.7204170962,-10.6617044959,-2.42758963655,-8.18199265901,-2.18309326777,1.95776957278
1546977680596219372,244449,1546977680595756386,,-29.3409129237,-10.7459272572,-2.43241199692,-8.21781477607,-2.18320494406,1.99568189924
1546977680604068049,244450,1546977680603797813,,-29.1589946061,-10.8712393077,-2.65440411105,-8.25573468859,-2.18218722116,1.97199480353
1546977680611776880,244451,1546977680611591097,,-28.3981869065,-10.3925390526,-2.22671272558,-8.01807613338,-2.13503470629,1.93129737526
1546977680619833889,244452,1546977680619575797,,-28.0004560997,-10.4958979238,-1.98300937448,-7.96927992885,-2.12603438379,1.89968541684
1546977680628511842,244453,1546977680627824790,,-28.8354643464,-10.995322518,-2.58457363198,-8.28417075969,-2.19953075521,1.94940856425
1546977680635938147,244454,1546977680635646610,,-27.575148115,-10.0689489695,-1.92764391112,-7.74847140556,-2.03145142363,1.88006509374
1546977680644247807,244455,1546977680643762914,,-27.8217235135,-10.4233584231,-1.59554640759,-7.7550511085,-2.0293092419,1.91957440089
1546977680651888356,244456,1546977680651639022,,-29.0908521437,-10.5027877053,-2.24931282453,-8.08077149385,-2.13274327519,2.00395128087
1546977680660009206,244457,1546977680659645586,,-28.8679460297,-10.7234323143,-2.29904574213,-8.0539227006,-2.0991074383,1.99552737167
1546977680667978456,244458,1546977680667679212,,-28.6813315853,-10.7936938303,-2.55118587704,-8.1508721866,-2.16557863499,1.96145842447
1546977680676522495,244459,1546977680675805706,,-29.4332105635,-10.8388676523,-2.63725700564,-8.24304191653,-2.14717602635,1.98094881034
1546977680684312199,244460,1546977680683828089,,-29.1929761057,-10.855605082,-2.40420913785,-8.23241600772,-2.18179419259,1.9847481501
1546977680692903001,244461,1546977680691982585,,-28.7642401535,-10.2818302443,-2.49331467075,-8.1919828367,-2.1859546643,1.95765519834
1546977680700529392,244462,1546977680699868545,,-28.6451794272,-10.8793858769,-2.22200370921,-8.15480437931,-2.18670922349,1.9518730376
1546977680708290462,244463,1546977680707742605,,-29.0634608165,-10.6402135938,-2.59303328894,-8.17205383125,-2.15525428715,1.9776635747
1546977680716285744,244464,1546977680715809571,,-29.1118166853,-10.7366609831,-2.67145298236,-8.24421758943,-2.18499275929,1.98171123187
1546977680724623148,244465,1546977680723822264,,-28.5564388612,-10.7719713916,-2.25545343383,-8.0660026683,-2.13179599503,1.94326322175
1546977680732422260,244466,1546977680731849204,,-28.6112909143,-10.6241914,-2.4441600166,-7.9713203755,-2.0502141432,1.97852677171
1546977680739942810,244467,1546977680739687872,,-28.6668958568,-10.6658148578,-2.46234537669,-8.20475840719,-2.18911651223,1.94581728422
1546977680748425055,244468,1546977680747772018,,-28.5252059969,-10.3731099957,-2.38341379487,-8.09804095376,-2.16674980137,1.96402466062
1546977680756642175,244469,1546977680755953434,,-27.9529220835,-10.3990242524,-1.82972642554,-7.85400802756,-2.07016319368,1.92522264706
1546977680764418089,244470,1546977680763946444,,-28.4194637859,-10.6242997929,-2.33917405161,-8.18519345,-2.20397919462,1.91054732221
1546977680772308712,244471,1546977680771790494,,-29.0584739306,-10.8136291209,-2.59358337216,-8.24757166872,-2.19104278974,1.97257422589
1546977680780462042,244472,1546977680779774750,,-28.5916539778,-10.5729254918,-2.24450516813,-8.09116730687,-2.13250992962,1.93449766629
1546977680788625241,244473,1546977680787882091,,-29.4862175648,-10.8688396447,-2.58678720187,-8.30024716942,-2.20085092759,2.03925493152
1546977680796293134,244474,1546977680795816095,,-29.5830486945,-10.9661265556,-2.71082961835,-8.35623495621,-2.22672099765,2.05351963275
1546977680804424772,244475,1546977680803852084,,-27.5024900588,-10.3779753057,-1.83477788157,-7.8269204186,-2.07741091264,1.87047422136
1546977680812304952,244476,1546977680811795595,,-29.0113056018,-10.471505831,-2.31718373269,-8.16589496898,-2.17021919542,1.99826061058
1546977680820584322,244477,1546977680819904621,,-28.9577460909,-10.8129765424,-2.50524634766,-8.3514135071,-2.24892411123,1.95247882458
1546977680828421472,244478,1546977680827822097,,-28.3065911114,-10.2698677261,-2.1924363477,-7.83486175298,-2.05102763831,1.9565234965
1546977680835926886,244479,1546977680835661811,,-28.823822568,-10.7467595024,-2.31634946944,-8.17661228266,-2.17764219899,1.9777307211
1546977680844234804,244480,1546977680843802459,,-28.1926679073,-10.6729357555,-1.92913245104,-7.93233297197,-2.12266295157,1.90551409118
1546977680852223627,244481,1546977680851827949,,-29.2486136304,-11.1114700482,-2.63931171386,-8.24438386373,-2.14845597703,1.99186180285
1546977680860154082,244482,1546977680859752377,,-27.5375137118,-10.3592313399,-1.66349682722,-7.83772225189,-2.09700806576,1.88470590282
1546977680867812545,244483,1546977680867602920,,-29.0897523676,-10.8371461511,-2.48366061908,-8.27671889675,-2.22406586718,1.97001418153
1546977680875800901,244484,1546977680875602133,,-29.3262190403,-10.7299028292,-2.37161585196,-8.22213048024,-2.18461500703,1.99846977938
1546977680884221638,244485,1546977680883798629,,-28.058272415,-10.5204828362,-1.93437255591,-7.93511662245,-2.11825490704,1.93256503109
1546977680891801395,244486,1546977680891591302,,-29.1274003817,-10.7507970834,-2.5769849402,-8.18807964035,-2.15551060337,2.0095336991
1546977680899871045,244487,1546977680899614571,,-28.942036688,-10.6493252422,-2.43824032684,-8.15621259961,-2.16646532802,1.97823635151
1546977680907846271,244488,1546977680907630425,,-29.250186915,-10.7360837574,-2.65358831843,-8.25659527677,-2.18327578877,1.98132529741
1546977680916340742,244489,1546977680915770311,,-27.7873156555,-10.2123441466,-1.63938651107,-7.75076006498,-2.06403139694,1.90063788574
